date,disease,state,district,taluk,latitude,longitude,outbreak_label,predicted_outbreak,outbreak_probability,outbreak_intensity,weight
2020-09-12,dengue,Kerala,Kottayam,Changanassery,9.45,76.5333,0,0,0.1844424980079774,0.0,0.0
2020-10-16,dengue,Kerala,Kottayam,Changanassery,9.45,76.5333,0,1,0.7342682758927951,0.0,0.0
2020-10-17,dengue,Kerala,Kottayam,Changanassery,9.45,76.5333,0,1,0.7163592719095062,0.0002821839679973,0.0002821839679973
2020-10-19,dengue,Kerala,Kottayam,Changanassery,9.45,76.5333,0,1,0.7595614115654483,0.0,0.0
2021-06-04,dengue,Kerala,Kottayam,Changanassery,9.45,76.5333,0,1,0.6316901559431796,0.0,0.0
2021-10-18,dengue,Kerala,Kottayam,Changanassery,9.45,76.5333,0,1,0.6811792036575441,0.0016649666129291,0.0016649666129291
2021-11-27,dengue,Kerala,Kottayam,Changanassery,9.45,76.5333,0,0,0.1077037796563602,0.0,0.0
2022-10-17,dengue,Kerala,Kottayam,Changanassery,9.45,76.5333,0,0,0.2323527247201999,0.0002666237499848,0.0002666237499848
2023-05-03,dengue,Kerala,Kottayam,Changanassery,9.45,76.5333,0,0,0.1069989009822324,0.0,0.0
2023-08-05,dengue,Kerala,Kottayam,Changanassery,9.45,76.5333,0,0,0.1006733458626577,0.0003224959634255,0.0003224959634255
2023-09-14,dengue,Kerala,Kottayam,Changanassery,9.45,76.5333,0,0,0.1109141661860614,0.0,0.0
2023-11-11,dengue,Kerala,Kottayam,Changanassery,9.45,76.5333,0,0,0.0947732021477787,0.0039991341228527,0.0039991341228527
2023-11-18,dengue,Kerala,Kottayam,Changanassery,9.45,76.5333,0,1,0.7347940338689126,0.0,0.0
2024-06-05,dengue,Kerala,Kottayam,Changanassery,9.45,76.5333,1,1,0.689379136627837,0.0008360025562371,0.0008360025562371
2020-10-22,dengue,Kerala,Kottayam,Kanjirappally,9.5667,76.7833,1,0,0.2198084697278014,0.0,0.0
2021-09-12,dengue,Kerala,Kottayam,Kanjirappally,9.5667,76.7833,1,0,0.1154653011808699,0.000380788948761,0.000380788948761
2021-11-24,dengue,Kerala,Kottayam,Kanjirappally,9.5667,76.7833,0,1,0.6862866004890011,0.9999999983333334,0.9999999983333334
2023-02-01,dengue,Kerala,Kottayam,Kanjirappally,9.5667,76.7833,0,0,0.4834648252347997,0.0,0.0
2023-06-06,dengue,Kerala,Kottayam,Kanjirappally,9.5667,76.7833,0,0,0.2901096192503181,0.1534819861231015,0.1534819861231015
2023-10-18,dengue,Kerala,Kottayam,Kanjirappally,9.5667,76.7833,0,0,0.3171859345006999,0.0,0.0
2023-10-21,dengue,Kerala,Kottayam,Kanjirappally,9.5667,76.7833,0,1,0.6972566404316966,0.0015318558262714,0.0015318558262714
2023-11-26,dengue,Kerala,Kottayam,Kanjirappally,9.5667,76.7833,0,1,0.6888851095008084,0.0006973975209077,0.0006973975209077
2024-10-17,dengue,Kerala,Kottayam,Kanjirappally,9.5667,76.7833,0,1,0.7351980195610814,0.0063117568070679,0.0063117568070679
2020-06-04,dengue,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,1,1,0.5512564158202413,0.0,0.0
2020-10-16,dengue,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,1,0,0.2760418721815494,1.3437331809398353e-05,1.3437331809398353e-05
2020-11-26,dengue,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,1,0,0.3474525887009561,0.719259581060612,0.719259581060612
2021-09-11,dengue,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0,1,0.6703232605935958,0.0,0.0
2022-05-03,dengue,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0,1,0.6764063059419978,2.5860525369030797e-05,2.5860525369030797e-05
2023-10-28,dengue,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0,1,0.658636160655543,0.0,0.0
2024-03-02,dengue,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0,1,0.7362773020365815,0.0,0.0
2024-09-13,dengue,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0,0,0.1874374388516139,0.0,0.0
2024-11-23,dengue,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0,0,0.0986295365185105,0.0122537105097118,0.0122537105097118
2024-11-25,dengue,Kerala,Kottayam,Kottayam,9.6287383,76.64553257,0,1,0.6911947035241144,6.821077571280704e-06,6.821077571280704e-06
2020-06-04,dengue,Kerala,Kottayam,Meenachil,9.7167,76.6833,1,0,0.3784101786302074,0.0,0.0
2020-06-05,dengue,Kerala,Kottayam,Meenachil,9.7167,76.6833,1,0,0.1098805779842069,0.4609149697147831,0.4609149697147831
2021-05-03,dengue,Kerala,Kottayam,Meenachil,9.7167,76.6833,0,1,0.6841633613387339,0.0,0.0
2021-08-09,dengue,Kerala,Kottayam,Meenachil,9.7167,76.6833,0,1,0.6802511044234408,0.0,0.0
2021-10-21,dengue,Kerala,Kottayam,Meenachil,9.7167,76.6833,0,1,0.7711166100468358,0.0,0.0
2022-07-07,dengue,Kerala,Kottayam,Meenachil,9.7167,76.6833,0,0,0.1538219558463122,0.0003224959634255,0.0003224959634255
2022-08-10,dengue,Kerala,Kottayam,Meenachil,9.7167,76.6833,0,1,0.7132011487747554,0.0,0.0
2022-11-27,dengue,Kerala,Kottayam,Meenachil,9.7167,76.6833,0,1,0.6999736696985269,0.0,0.0
2023-10-14,dengue,Kerala,Kottayam,Meenachil,9.7167,76.6833,0,0,0.0899296452200669,0.003010349610274,0.003010349610274
2023-10-16,dengue,Kerala,Kottayam,Meenachil,9.7167,76.6833,0,0,0.1040527133978187,0.0002180584300502,0.0002180584300502
2023-10-17,dengue,Kerala,Kottayam,Meenachil,9.7167,76.6833,0,1,0.6935907887481875,0.0,0.0
2023-10-22,dengue,Kerala,Kottayam,Meenachil,9.7167,76.6833,0,1,0.646141304641548,0.0122296631451568,0.0122296631451568
2023-11-25,dengue,Kerala,Kottayam,Meenachil,9.7167,76.6833,0,0,0.1822484798987894,0.0,0.0
2024-07-07,dengue,Kerala,Kottayam,Meenachil,9.7167,76.6833,0,0,0.1497983741768539,0.0,0.0
2024-09-11,dengue,Kerala,Kottayam,Meenachil,9.7167,76.6833,1,0,0.0714422442677036,0.0108433691303469,0.0108433691303469
2020-06-04,dengue,Kerala,Kottayam,Vaikom,9.75,76.4,1,0,0.1154593301302897,0.0,0.0
2020-11-23,dengue,Kerala,Kottayam,Vaikom,9.75,76.4,1,0,0.1450579436437756,0.9999999983333334,0.9999999983333334
2021-05-03,dengue,Kerala,Kottayam,Vaikom,9.75,76.4,0,1,0.7101261371786087,0.0,0.0
2021-06-04,dengue,Kerala,Kottayam,Vaikom,9.75,76.4,0,1,0.6816474607211349,0.0,0.0
2021-09-12,dengue,Kerala,Kottayam,Vaikom,9.75,76.4,0,0,0.0976229390152736,0.0006449919268511,0.0006449919268511
2021-10-21,dengue,Kerala,Kottayam,Vaikom,9.75,76.4,0,0,0.1321382236303552,0.0157261573275992,0.0157261573275992
2022-06-04,dengue,Kerala,Kottayam,Vaikom,9.75,76.4,0,1,0.6522359523054158,0.0,0.0
2022-10-15,dengue,Kerala,Kottayam,Vaikom,9.75,76.4,0,0,0.2026667158198314,0.0002553093043785,0.0002553093043785
2022-10-20,dengue,Kerala,Kottayam,Vaikom,9.75,76.4,0,0,0.1564454022620478,0.0001225484661017,0.0001225484661017
2023-09-13,dengue,Kerala,Kottayam,Vaikom,9.75,76.4,1,1,0.6802250897506847,0.0,0.0
2023-09-14,dengue,Kerala,Kottayam,Vaikom,9.75,76.4,0,0,0.1959855567626147,0.3341377078129177,0.3341377078129177
2023-11-23,dengue,Kerala,Kottayam,Vaikom,9.75,76.4,0,0,0.098335013608625,0.0,0.0
2020-11-26,dengue,Kerala,Kozhikode,Koyilandy,11.4333,75.7,1,0,0.2578714763660044,0.0,0.0
2021-06-06,dengue,Kerala,Kozhikode,Koyilandy,11.4333,75.7,1,0,0.1859090842724161,0.2375447718998713,0.2375447718998713
2021-10-17,dengue,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0,1,0.677772520143968,0.0123880561748473,0.0123880561748473
2021-11-23,dengue,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0,1,0.7475344320639944,0.0,0.0
2021-12-30,dengue,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0,0,0.0849995617348849,0.0,0.0
2022-05-03,dengue,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0,0,0.1183715252542707,0.0,0.0
2022-06-04,dengue,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0,0,0.1195949409139596,0.0,0.0
2022-08-09,dengue,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0,1,0.7009555327148831,0.0,0.0
2022-10-19,dengue,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0,1,0.5102176603303343,0.0006661285366848,0.0006661285366848
2022-11-24,dengue,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0,1,0.6522996448931886,0.0012705365904468,0.0012705365904468
2022-11-28,dengue,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0,1,0.7037348964849873,0.000257705417332,0.000257705417332
2023-06-04,dengue,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0,1,0.5203820516508607,0.0,0.0
2023-07-06,dengue,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0,0,0.3215667965742249,0.0,0.0
2023-07-07,dengue,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0,1,0.7197514456597971,0.0,0.0
2023-11-24,dengue,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0,1,0.6693422993292641,0.0018631431447613,0.0018631431447613
2023-11-24,dengue,Kerala,Kozhikode,Koyilandy,11.4333,75.7,0,0,0.1155675348177397,0.0,0.0
2020-10-17,dengue,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,1,0,0.054943800481329,0.0,0.0
2022-07-07,dengue,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,0,1,0.6635438250827415,0.0004015617235141,0.0004015617235141
2022-11-24,dengue,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,1,1,0.6795411957416255,0.0,0.0
2023-05-02,dengue,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,0,1,0.6424247539336979,0.0103892329206579,0.0103892329206579
2023-08-08,dengue,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,0,1,0.6906446528613653,0.0,0.0
2023-09-14,dengue,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,0,1,0.6583085782749784,0.0023035425958968,0.0023035425958968
2023-10-20,dengue,Kerala,Kozhikode,Kozhikode,11.2450558,75.7754716,0,1,0.712789889033133,0.0,0.0
2020-05-03,dengue,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0,1,0.536791670293962,0.0,0.0
2020-06-04,dengue,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0,0,0.3654348811733105,0.0,0.0
2021-08-08,dengue,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0,0,0.4976081884766018,0.0005875425343847,0.0005875425343847
2021-09-12,dengue,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,1,0,0.446726214544509,0.0,0.0
2021-10-19,dengue,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,1,1,0.6930647294164148,0.0037533886226786,0.0037533886226786
2021-11-27,dengue,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,1,1,0.7261155432232878,0.0013199441823549,0.0013199441823549
2022-07-08,dengue,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0,0,0.1714534043124554,0.0011659522004459,0.0011659522004459
2022-11-25,dengue,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0,1,0.6977388588661617,0.0,0.0
2023-10-07,dengue,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,1,1,0.7027240441893057,0.0014442350725898,0.0014442350725898
2023-10-16,dengue,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0,0,0.0883082512393716,0.1451801394452795,0.1451801394452795
2023-10-20,dengue,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0,1,0.7112056172503085,0.0,0.0
2024-03-01,dengue,Kerala,Kozhikode,Thamarassery,11.2667,75.9333,0,0,0.2119045005446585,0.0003386207615968,0.0003386207615968
2021-09-13,dengue,Kerala,Kozhikode,Vadakara,11.6,75.5833,1,0,0.2160405394977408,0.0,0.0
2022-05-03,dengue,Kerala,Kozhikode,Vadakara,11.6,75.5833,0,1,0.6890946671583461,0.0116740013316862,0.0116740013316862
2022-07-07,dengue,Kerala,Kozhikode,Vadakara,11.6,75.5833,0,1,0.6894884066648862,0.0,0.0
2022-10-21,dengue,Kerala,Kozhikode,Vadakara,11.6,75.5833,1,0,0.1123015410682352,0.0007256159177075,0.0007256159177075
2023-05-03,dengue,Kerala,Kozhikode,Vadakara,11.6,75.5833,0,0,0.1325847786730525,0.0104310385769673,0.0104310385769673
2023-06-06,dengue,Kerala,Kozhikode,Vadakara,11.6,75.5833,0,0,0.2236539010294005,6.729872831420443e-05,6.729872831420443e-05
2023-07-07,dengue,Kerala,Kozhikode,Vadakara,11.6,75.5833,1,1,0.7300556457779754,0.0006632885082765,0.0006632885082765
2023-10-15,dengue,Kerala,Kozhikode,Vadakara,11.6,75.5833,0,1,0.5278489301021028,0.0417041781243725,0.0417041781243725
2023-10-18,dengue,Kerala,Kozhikode,Vadakara,11.6,75.5833,0,1,0.7181473449417116,0.0,0.0
2023-11-11,dengue,Kerala,Kozhikode,Vadakara,11.6,75.5833,0,1,0.7195609120677605,0.0,0.0
2023-11-24,dengue,Kerala,Kozhikode,Vadakara,11.6,75.5833,0,1,0.6971464932506255,0.0001128735871989,0.0001128735871989
2024-08-10,dengue,Kerala,Kozhikode,Vadakara,11.6,75.5833,0,1,0.7238136132643674,0.0,0.0
2024-10-20,dengue,Kerala,Kozhikode,Vadakara,11.6,75.5833,0,1,0.6895650627594401,4.031199542819508e-05,4.031199542819508e-05
2020-02-01,dengue,Kerala,Malappuram,Ernad,11.1201,76.1197,0,0,0.4775541689889436,0.0,0.0
2020-11-24,dengue,Kerala,Malappuram,Ernad,11.1201,76.1197,0,0,0.3349587136503066,0.0,0.0
2021-07-07,dengue,Kerala,Malappuram,Ernad,11.1201,76.1197,1,1,0.708315040155608,0.0,0.0
2021-11-22,dengue,Kerala,Malappuram,Ernad,11.1201,76.1197,1,0,0.2089870350159261,0.9999999983333334,0.9999999983333334
2021-11-26,dengue,Kerala,Malappuram,Ernad,11.1201,76.1197,0,0,0.33512607737661,0.0,0.0
2022-08-08,dengue,Kerala,Malappuram,Ernad,11.1201,76.1197,0,1,0.6993268171568,0.000177372779884,0.000177372779884
2022-11-23,dengue,Kerala,Malappuram,Ernad,11.1201,76.1197,0,1,0.6639797761376195,0.0,0.0
2022-11-28,dengue,Kerala,Malappuram,Ernad,11.1201,76.1197,0,1,0.7024145797207177,0.0006999148201856,0.0006999148201856
2023-08-10,dengue,Kerala,Malappuram,Ernad,11.1201,76.1197,0,1,0.6890437889459494,0.0,0.0
2023-10-17,dengue,Kerala,Malappuram,Ernad,11.1201,76.1197,0,1,0.7232408034714141,0.0,0.0
2023-10-19,dengue,Kerala,Malappuram,Ernad,11.1201,76.1197,0,1,0.6883116707662128,0.0020407947685523,0.0020407947685523
2023-11-23,dengue,Kerala,Malappuram,Ernad,11.1201,76.1197,0,1,0.7171677447614688,0.0,0.0
2023-11-28,dengue,Kerala,Malappuram,Ernad,11.1201,76.1197,0,1,0.7040914722987541,0.0,0.0
2024-03-01,dengue,Kerala,Malappuram,Ernad,11.1201,76.1197,0,1,0.7248784166213149,0.0063083846168921,0.0063083846168921
2024-09-12,dengue,Kerala,Malappuram,Ernad,11.1201,76.1197,0,1,0.6634304023522926,0.0,0.0
2020-10-15,dengue,Kerala,Malappuram,Kondotty,11.15,75.9667,1,1,0.7282928624443064,0.0,0.0
2022-07-06,dengue,Kerala,Malappuram,Kondotty,11.15,75.9667,1,1,0.7097268989059405,0.0003581565232793,0.0003581565232793
2022-09-12,dengue,Kerala,Malappuram,Kondotty,11.15,75.9667,1,1,0.6895978322970238,0.0015166021573847,0.0015166021573847
2022-09-13,dengue,Kerala,Malappuram,Kondotty,11.15,75.9667,1,1,0.692173078956741,0.9999999983333334,0.9999999983333334
2022-09-14,dengue,Kerala,Malappuram,Kondotty,11.15,75.9667,0,1,0.7170790489595337,0.0,0.0
2023-06-05,dengue,Kerala,Malappuram,Kondotty,11.15,75.9667,0,0,0.2739859926303968,0.0002015599771409,0.0002015599771409
2023-10-23,dengue,Kerala,Malappuram,Kondotty,11.15,75.9667,0,1,0.6875091776940441,0.0,0.0
2024-06-03,dengue,Kerala,Malappuram,Kondotty,11.15,75.9667,0,1,0.7190885795470381,0.0,0.0
2024-06-04,dengue,Kerala,Malappuram,Kondotty,11.15,75.9667,0,1,0.7179508313394602,0.0006576028950838,0.0006576028950838
2020-05-03,dengue,Kerala,Malappuram,Nilambur,11.2833,76.2333,0,1,0.6122565515718655,0.0,0.0
2020-09-13,dengue,Kerala,Malappuram,Nilambur,11.2833,76.2333,0,1,0.680830741572517,0.0,0.0
2021-02-01,dengue,Kerala,Malappuram,Nilambur,11.2833,76.2333,1,1,0.6462739019401176,0.0006579756120617,0.0006579756120617
2021-08-09,dengue,Kerala,Malappuram,Nilambur,11.2833,76.2333,1,1,0.6640453667565319,0.0035987574413632,0.0035987574413632
2021-11-25,dengue,Kerala,Malappuram,Nilambur,11.2833,76.2333,0,0,0.0922945240146855,0.4076890393043516,0.4076890393043516
2022-07-06,dengue,Kerala,Malappuram,Nilambur,11.2833,76.2333,0,1,0.7269297357437496,0.0,0.0
2022-10-21,dengue,Kerala,Malappuram,Nilambur,11.2833,76.2333,1,1,0.5925455712770971,0.0227879338455907,0.0227879338455907
2022-11-25,dengue,Kerala,Malappuram,Nilambur,11.2833,76.2333,1,1,0.7124099601919924,0.0014858065528362,0.0014858065528362
2023-06-04,dengue,Kerala,Malappuram,Nilambur,11.2833,76.2333,0,1,0.7212893598753373,0.0022406699809967,0.0022406699809967
2023-07-06,dengue,Kerala,Malappuram,Nilambur,11.2833,76.2333,0,0,0.3258157474672675,0.0,0.0
2023-10-18,dengue,Kerala,Malappuram,Nilambur,11.2833,76.2333,0,1,0.6758173049904356,0.0,0.0
2023-10-19,dengue,Kerala,Malappuram,Nilambur,11.2833,76.2333,0,1,0.725104941510727,0.0,0.0
2023-11-27,dengue,Kerala,Malappuram,Nilambur,11.2833,76.2333,0,1,0.7082625362170738,0.0952950827049502,0.0952950827049502
2024-05-25,dengue,Kerala,Malappuram,Nilambur,11.2833,76.2333,1,0,0.2700802432027759,0.0,0.0
2024-09-14,dengue,Kerala,Malappuram,Nilambur,11.2833,76.2333,0,1,0.6981840725096721,0.2204465673821014,0.2204465673821014
2024-10-23,dengue,Kerala,Malappuram,Nilambur,11.2833,76.2333,0,1,0.6876151646627997,0.0005039812982109,0.0005039812982109
2020-05-03,dengue,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,1,1,0.6869138289908331,0.0,0.0
2020-10-20,dengue,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,1,1,0.6678554362931998,0.0027363916310939,0.0027363916310939
2021-08-11,dengue,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,1,1,0.681615342689395,0.0002174070829157,0.0002174070829157
2021-10-22,dengue,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,0,1,0.725053830725699,0.2259043960908049,0.2259043960908049
2021-12-31,dengue,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,0,1,0.7022705787490208,0.0,0.0
2022-07-07,dengue,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,0,1,0.5247241560760841,2.015599771409754e-05,2.015599771409754e-05
2022-11-25,dengue,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,0,0,0.1095830558752697,0.0,0.0
2023-07-15,dengue,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,1,0,0.178633171045869,0.0008062399085639,0.0008062399085639
2023-08-09,dengue,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,0,1,0.7211436962453986,0.1543477633039121,0.1543477633039121
2023-09-11,dengue,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,0,0,0.4141996949833643,0.0,0.0
2023-10-15,dengue,Kerala,Malappuram,Perinthalmanna,10.9667,76.2167,0,0,0.2152243450121281,0.0,0.0
2020-08-10,dengue,Kerala,Malappuram,Ponnani,10.7667,75.9167,1,1,0.6669559729088568,0.0,0.0
2020-09-14,dengue,Kerala,Malappuram,Ponnani,10.7667,75.9167,0,1,0.649476505045172,0.0,0.0
2020-11-24,dengue,Kerala,Malappuram,Ponnani,10.7667,75.9167,0,1,0.653169479634642,8.958221206265571e-06,8.958221206265571e-06
2022-06-05,dengue,Kerala,Malappuram,Ponnani,10.7667,75.9167,0,0,0.2156881957657247,0.0015573910756361,0.0015573910756361
2022-10-16,dengue,Kerala,Malappuram,Ponnani,10.7667,75.9167,0,0,0.3483807230376232,0.0,0.0
2023-06-05,dengue,Kerala,Malappuram,Ponnani,10.7667,75.9167,0,0,0.1608360626828724,0.0,0.0
2023-09-13,dengue,Kerala,Malappuram,Ponnani,10.7667,75.9167,1,1,0.6762698627538328,0.0,0.0
2023-11-25,dengue,Kerala,Malappuram,Ponnani,10.7667,75.9167,0,1,0.7172425502499796,0.0098847628617422,0.0098847628617422
2023-11-25,dengue,Kerala,Malappuram,Ponnani,10.7667,75.9167,0,0,0.3424881491992789,0.0,0.0
2024-08-09,dengue,Kerala,Malappuram,Ponnani,10.7667,75.9167,0,1,0.706570756882422,0.0,0.0
2020-09-11,dengue,Kerala,Malappuram,Tirur,10.9167,75.9167,0,1,0.6374474138750815,0.0,0.0
2020-09-13,dengue,Kerala,Malappuram,Tirur,10.9167,75.9167,0,0,0.2195311150954169,0.0,0.0
2022-05-03,dengue,Kerala,Malappuram,Tirur,10.9167,75.9167,0,1,0.6833724093981637,4.031199542819508e-05,4.031199542819508e-05
2022-09-11,dengue,Kerala,Malappuram,Tirur,10.9167,75.9167,0,1,0.6950185126153926,0.0005106186087571,0.0005106186087571
2022-10-16,dengue,Kerala,Malappuram,Tirur,10.9167,75.9167,0,1,0.6845647050898055,0.0,0.0
2023-07-07,dengue,Kerala,Malappuram,Tirur,10.9167,75.9167,1,0,0.4020647551711637,0.0020939602918286,0.0020939602918286
2023-08-10,dengue,Kerala,Malappuram,Tirur,10.9167,75.9167,0,1,0.7246788277463097,0.0087366988536468,0.0087366988536468
2023-10-19,dengue,Kerala,Malappuram,Tirur,10.9167,75.9167,0,1,0.735842844010322,0.0,0.0
2023-11-27,dengue,Kerala,Malappuram,Tirur,10.9167,75.9167,0,1,0.6869724054868742,0.0,0.0
2023-12-31,dengue,Kerala,Malappuram,Tirur,10.9167,75.9167,0,1,0.7164180420746608,4.8374394513834085e-05,4.8374394513834085e-05
2020-09-11,dengue,Kerala,Malappuram,Tirurangadi,11.0,75.9333,1,1,0.7191476361116167,0.0,0.0
2020-10-16,dengue,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0,1,0.7213037501605828,0.0015331533929343,0.0015331533929343
2020-11-27,dengue,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0,1,0.586389585803369,0.0,0.0
2021-12-30,dengue,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0,1,0.6425209320278717,0.0,0.0
2022-07-07,dengue,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0,1,0.5536160210120312,0.0010077998857048,0.0010077998857048
2022-08-11,dengue,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0,1,0.6941542210762864,0.0,0.0
2022-09-11,dengue,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0,1,0.6337341923821329,0.0003961580716849,0.0003961580716849
2022-10-17,dengue,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0,0,0.1230086266159671,0.0030144109136689,0.0030144109136689
2022-10-18,dengue,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0,0,0.2913149726373059,3.803335520043203e-05,3.803335520043203e-05
2022-11-28,dengue,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0,1,0.6826186710691458,0.0,0.0
2023-08-10,dengue,Kerala,Malappuram,Tirurangadi,11.0,75.9333,1,1,0.6440859849142895,0.0,0.0
2023-09-11,dengue,Kerala,Malappuram,Tirurangadi,11.0,75.9333,1,1,0.7202811776525176,0.0177775939950745,0.0177775939950745
2023-11-24,dengue,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0,1,0.7285346662047105,0.0077064902926742,0.0077064902926742
2023-11-26,dengue,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0,1,0.6336201212160524,0.0,0.0
2024-08-09,dengue,Kerala,Malappuram,Tirurangadi,11.0,75.9333,1,1,0.7012093934705648,0.0,0.0
2024-08-10,dengue,Kerala,Malappuram,Tirurangadi,11.0,75.9333,0,0,0.2584805950953047,0.0071211773354113,0.0071211773354113
2020-09-14,dengue,Kerala,Palakkad,Alathur,10.6333,76.55,1,0,0.214544336674363,0.0,0.0
2023-09-14,dengue,Kerala,Palakkad,Alathur,10.6333,76.55,0,0,0.2540660105208352,0.0,0.0
2023-11-25,dengue,Kerala,Palakkad,Alathur,10.6333,76.55,0,1,0.6796255327881301,0.0,0.0
2023-11-27,dengue,Kerala,Palakkad,Alathur,10.6333,76.55,0,1,0.6664531808263401,0.0004434319497101,0.0004434319497101
2024-08-08,dengue,Kerala,Palakkad,Alathur,10.6333,76.55,1,1,0.6827328558257609,0.0,0.0
2020-09-15,dengue,Kerala,Palakkad,Chittur,10.7,76.75,1,1,0.7670014625410329,0.0,0.0
2020-10-19,dengue,Kerala,Palakkad,Chittur,10.7,76.75,1,0,0.1788415000864062,0.0,0.0
2021-02-01,dengue,Kerala,Palakkad,Chittur,10.7,76.75,0,0,0.1122777585071533,0.0124920966626228,0.0124920966626228
2021-08-10,dengue,Kerala,Palakkad,Chittur,10.7,76.75,1,0,0.1939691781101265,0.0,0.0
2021-11-24,dengue,Kerala,Palakkad,Chittur,10.7,76.75,1,1,0.7163205429248086,0.2387523170878153,0.2387523170878153
2021-11-25,dengue,Kerala,Palakkad,Chittur,10.7,76.75,0,0,0.1204326497204464,0.0001233140645231,0.0001233140645231
2022-10-17,dengue,Kerala,Palakkad,Chittur,10.7,76.75,0,0,0.2067212156379855,0.0,0.0
2022-11-23,dengue,Kerala,Palakkad,Chittur,10.7,76.75,0,1,0.6842930938324929,0.0,0.0
2023-06-05,dengue,Kerala,Palakkad,Chittur,10.7,76.75,0,1,0.6819132666504987,0.0004240224704299,0.0004240224704299
2023-08-09,dengue,Kerala,Palakkad,Chittur,10.7,76.75,0,1,0.6386246593083377,0.0,0.0
2023-10-19,dengue,Kerala,Palakkad,Chittur,10.7,76.75,0,1,0.6628466446132133,0.0038764507432662,0.0038764507432662
2020-06-04,dengue,Kerala,Palakkad,Mannarkkad,11.0,76.4667,0,0,0.132941299787352,0.0,0.0
2021-08-11,dengue,Kerala,Palakkad,Mannarkkad,11.0,76.4667,0,0,0.120014238399368,0.0001167439848076,0.0001167439848076
2021-12-31,dengue,Kerala,Palakkad,Mannarkkad,11.0,76.4667,1,1,0.6841004282169998,0.0,0.0
2020-08-11,dengue,Kerala,Palakkad,Ottapalam,10.7667,76.3667,1,0,0.2314121844963931,0.0,0.0
2021-11-23,dengue,Kerala,Palakkad,Ottapalam,10.7667,76.3667,0,1,0.6873336524293131,0.0,0.0
2022-09-13,dengue,Kerala,Palakkad,Ottapalam,10.7667,76.3667,1,1,0.7023331897259217,6.987412540887147e-05,6.987412540887147e-05
