State,District,Disease,ISO_Year,ISO_Week,Cases,Deaths,Latitude,Longitude,Precipitation,Surface Temperature,LAI,Date
Tamil Nadu,Ariyalur,Acute Diarrhoeal Disease,2019,15,11.0,0.0,11.07603595,79.11745538,0.01383985113,313.964,,2019-04-14
Tamil Nadu,Ariyalur,Acute Diarrhoeal Disease,2022,12,14.0,0.0,11.07603595,79.11745538,0.003166009915,308.436,8.0,2022-03-24
Tamil Nadu,Ariyalur,Acute Diarrhoeal Disease,2022,17,17.0,0.0,11.07603595,79.11745538,0.03080676776,310.16,8.0,2022-04-28
Tamil Nadu,Ariyalur,Chikungunya,2019,8,15.0,0.0,11.07603595,79.11745538,0.01820628309,307.656,,2019-02-18
Tamil Nadu,Ariyalur,Dengue,2011,50,7.0,0.0,11.07603595,79.11745538,0.09005000891,299.948,12.0,2011-12-15
Tamil Nadu,Ariyalur,Dengue,2018,4,12.0,0.0,11.07603595,79.11745538,0.0003547658254,304.928,10.0,2018-01-27
Tamil Nadu,Ariyalur,Dengue,2021,40,17.0,0.0,11.07603595,79.11745538,0.826018148,308.38,9.0,2021-10-06
Tamil Nadu,Ariyalur,Dengue,2022,5,6.0,0.0,11.07603595,79.11745538,0.01250872941,303.384,10.0,2022-02-05
Tamil Nadu,Ariyalur,PUO,2022,5,15.0,0.0,11.07603595,79.11745538,0.08308958667,300.355,10.0,2022-01-31
Tamil Nadu,Ariyalur (Perambalur),Chikungunya,2009,26,40.0,0.0,11.1489062,79.0686377,0.09155758183,313.58,,2009-06-25
Tamil Nadu,Coimbatore,Acute Diarrhoeal Disease,2011,23,66.0,0.0,11.0600516,77.0679581,1.029452637,308.40000000000003,7.0,2011-06-06
Tamil Nadu,Coimbatore,Acute Diarrhoeal Disease,2011,34,20.0,0.0,11.0600516,77.0679581,1.285018479,308.7,7.0,2011-08-23
Tamil Nadu,Coimbatore,Acute Diarrhoeal Disease,2014,25,44.0,0.0,11.0600516,77.0679581,0.05156634007,310.7666666,9.0,2014-06-16
Tamil Nadu,Coimbatore,Acute Diarrhoeal Disease,2014,26,17.0,0.0,11.0600516,77.0679581,0.09180670404,309.07,6.0,2014-06-24
Tamil Nadu,Coimbatore,Acute Diarrhoeal Disease,2014,28,15.0,0.0,11.0600516,77.0679581,0.5002897111,311.04,6.0,2014-07-13
Tamil Nadu,Coimbatore,Chikungunya,2009,48,47.0,0.0,11.0600516,77.0679581,0.2932651034,301.54,9.0,2009-11-23
Tamil Nadu,Coimbatore,Chikungunya,2011,35,10.0,0.0,11.0600516,77.0679581,1.372625489,304.18,7.0,2011-09-02
Tamil Nadu,Coimbatore,Chikungunya,2011,37,12.0,0.0,11.0600516,77.0679581,0.5285079055,309.38,7.0,2011-09-15
Tamil Nadu,Coimbatore,Dengue,2009,52,99.0,0.0,11.0600516,77.0679581,0.2122926837,301.56,7.0,2009-12-21
Tamil Nadu,Coimbatore (Tiruppur),Acute Diarrhoeal Disease,2010,37,34.0,0.0,11.1147893,77.3475668,0.2260338625,313.73,4.0,2010-09-15
Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,2009,28,34.0,0.0,11.7564329,79.7634644,0.1377319061,309.67,6.0,2009-07-06
Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,2010,17,27.0,0.0,11.7564329,79.7634644,0.001728863208,309.095,7.0,2010-04-26
Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,2010,34,51.0,0.0,11.7564329,79.7634644,2.003332569,,12.0,2010-08-26
Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,2010,40,14.0,0.0,11.7564329,79.7634644,0.6060789019,304.35,9.0,2010-10-05
Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,2010,43,37.0,2.0,11.7564329,79.7634644,0.4391386606,304.67,8.0,2010-10-29
Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,2010,48,11.0,0.0,11.7564329,79.7634644,1.479400296,297.26,,2010-12-02
Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,2011,19,28.0,0.0,11.7564329,79.7634644,0.04302878099,308.944,,2011-05-09
Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,2011,26,31.0,0.0,11.7564329,79.7634644,0.1460372828,309.02500000000003,9.0,2011-06-27
Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,2012,23,31.0,0.0,11.7564329,79.7634644,0.06080490984,310.54,7.0,2012-06-04
Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,2013,25,33.0,1.0,11.7564329,79.7634644,0.04156357207,285.48,,2013-06-17
Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,2013,42,11.0,0.0,11.7564329,79.7634644,0.1238680207,306.1333334,9.0,2013-10-18
Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,2014,44,83.0,0.0,11.7564329,79.7634644,0.8588027256,300.325,9.0,2014-10-27
Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,2015,2,90.0,0.0,11.7564329,79.7634644,0.1011246013,301.316,,2015-01-08
Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,2016,18,17.0,1.0,11.7564329,79.7634644,0.00789764028,311.55,8.0,2016-05-02
Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,2017,1,32.0,0.0,11.7564329,79.7634644,0.03167776122,303.1966666,11.0,2017-01-03
Tamil Nadu,Cuddalore,Acute Diarrhoeal Disease,2019,43,49.0,0.0,11.7564329,79.7634644,0.9259456486,,8.0,2019-10-22
Tamil Nadu,Cuddalore,Chikungunya,2011,50,33.0,0.0,11.7564329,79.7634644,0.1001201888,299.34000000000003,13.0,2011-12-14
Tamil Nadu,Cuddalore,Chikungunya,2012,7,30.0,0.0,11.7564329,79.7634644,0.01694272744,303.836,8.0,2012-02-16
Tamil Nadu,Cuddalore,Cholera,2011,52,17.0,0.0,11.7564329,79.7634644,0.8230760943,296.6,7.0,2012-01-01
Tamil Nadu,Cuddalore,Cholera,2014,37,16.0,0.0,11.7564329,79.7634644,0.06392840193,307.46,9.0,2014-09-11
Tamil Nadu,Cuddalore,Dengue,2012,11,32.0,0.0,11.7564329,79.7634644,0.0978887894,305.27500000000003,7.0,2012-03-17
Tamil Nadu,Cuddalore,Dengue,2012,31,15.0,0.0,11.7564329,79.7634644,0.005562222011,309.755,,2012-08-04
Tamil Nadu,Dharmapuri,Acute Diarrhoeal Disease,2022,1,17.0,0.0,12.09680475,78.19304301,0.1122425766,298.36,15.0,2022-01-04
Tamil Nadu,Dharmapuri,Acute Diarrhoeal Disease,2022,22,50.0,0.0,12.09680475,78.19304301,0.08874493976,306.105,13.0,2022-06-03
Tamil Nadu,Dharmapuri,Chikungunya,2011,30,118.0,0.0,12.09680475,78.19304301,0.1487190445,,5.0,2011-07-25
Tamil Nadu,Dharmapuri,Chikungunya,2012,16,28.0,0.0,12.09680475,78.19304301,0.001627891495,314.25333340000003,7.0,2012-04-19
Tamil Nadu,Dharmapuri,Chikungunya,2018,49,22.0,0.0,12.09680475,78.19304301,0.0408257884,301.35,,2018-12-03
Tamil Nadu,Dharmapuri,Chikungunya,2019,26,39.0,0.0,12.09680475,78.19304301,0.1341004157,311.38,,2019-06-26
Tamil Nadu,Dharmapuri,Dengue,2012,14,37.0,0.0,12.09680475,78.19304301,0.004881060381,309.88,7.0,2012-04-04
Tamil Nadu,Dharmapuri,Dengue,2012,36,55.0,0.0,12.09680475,78.19304301,0.4888781713,304.26,,2012-09-04
Tamil Nadu,Dharmapuri,Dengue,2012,43,11.0,0.0,12.09680475,78.19304301,0.6249224588,301.71,,2012-10-22
Tamil Nadu,Dharmapuri,Dengue,2019,1,37.0,0.0,12.09680475,78.19304301,0.02921215626,303.125,8.0,2019-01-04
Tamil Nadu,Dharmapuri,Dengue,2019,23,63.0,0.0,12.09680475,78.19304301,0.4194237724,307.65000000000003,12.0,2019-06-03
Tamil Nadu,Dharmapuri,Dengue,2019,24,52.0,0.0,12.09680475,78.19304301,0.06686690604,308.815,11.0,2019-06-16
Tamil Nadu,Dharmapuri,Dengue & Chikungunya,2019,1,11.0,0.0,12.09680475,78.19304301,0.02921215626,303.125,8.0,2019-01-04
Tamil Nadu,Dharmapuri,Malaria,2015,37,249.0,0.0,12.09680475,78.19304301,0.6949605747,306.95,9.0,2015-09-10
Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,2010,7,112.0,2.0,10.3303299,78.06739791,0.0007620685002,305.6,10.0,2010-02-15
Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,2010,15,19.0,0.0,10.3303299,78.06739791,0.01524021493,313.04,9.0,2010-04-16
Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,2010,47,22.0,0.0,10.3303299,78.06739791,1.336285699,299.68,4.0,2010-11-28
Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,2011,32,13.0,0.0,10.3303299,78.06739791,0.3488107081,310.2,10.0,2011-08-09
Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,2011,50,15.0,0.0,10.3303299,78.06739791,0.1354393511,300.63,12.0,2011-12-12
Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,2012,2,12.0,0.0,10.3303299,78.06739791,0.09089114209,299.4233334,10.0,2012-01-12
Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,2012,21,28.0,0.0,10.3303299,78.06739791,0.174143296,305.148,13.0,2012-05-22
Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,2012,31,16.0,0.0,10.3303299,78.06739791,0.04182149426,310.84000000000003,,2012-08-03
Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,2016,12,25.0,0.0,10.3303299,78.06739791,0.0008165524709,310.48,,2016-03-21
Tamil Nadu,Dindigul,Acute Diarrhoeal Disease,2018,29,56.0,0.0,10.3303299,78.06739791,0.2364849897,309.66,,2018-07-19
Tamil Nadu,Dindigul,Chikungunya,2009,39,83.0,0.0,10.3303299,78.06739791,0.9820606935,306.135,,2009-09-21
Tamil Nadu,Dindigul,Chikungunya,2009,49,13.0,0.0,10.3303299,78.06739791,0.08804291906,301.548,12.0,2009-12-01
Tamil Nadu,Dindigul,Chikungunya,2012,2,69.0,0.0,10.3303299,78.06739791,0.07027384008,299.12333340000004,10.0,2012-01-11
Tamil Nadu,Dindigul,Chikungunya,2012,17,33.0,0.0,10.3303299,78.06739791,0.166994428115,312.2233334,8.0,2012-04-25
Tamil Nadu,Dindigul,Chikungunya,2012,22,20.0,0.0,10.3303299,78.06739791,0.2737304604,305.54,12.0,2012-05-30
Tamil Nadu,Dindigul,Chikungunya,2012,44,17.0,0.0,10.3303299,78.06739791,0.06692680828,304.05,16.0,2012-11-04
Tamil Nadu,Dindigul,Chikungunya,2013,5,21.0,0.0,10.3303299,78.06739791,0.0002848368054,306.5566666,9.0,2013-01-31
Tamil Nadu,Dindigul,Chikungunya,2013,6,76.0,0.0,10.3303299,78.06739791,0.02577595032,308.1733334,9.0,2013-02-07
Tamil Nadu,Dindigul,Chikungunya,2014,9,17.0,0.0,10.3303299,78.06739791,0.0625999871,308.95,,2014-02-26
Tamil Nadu,Dindigul,Chikungunya,2018,9,36.0,0.0,10.3303299,78.06739791,0.00111927392,308.44,,2018-02-26
Tamil Nadu,Dindigul,Chikungunya,2018,10,23.0,0.0,10.3303299,78.06739791,0.0002636578141,313.836,8.0,2018-03-08
Tamil Nadu,Dindigul,Chikungunya,2018,13,26.0,0.0,10.3303299,78.06739791,0.02167213385,309.5366666,,2018-03-29
Tamil Nadu,Dindigul,Chikungunya,2018,14,85.0,0.0,10.3303299,78.06739791,0.003073672672,311.54,,2018-04-07
Tamil Nadu,Dindigul,Chikungunya,2018,16,22.0,0.0,10.3303299,78.06739791,0.203697193,310.1,8.0,2018-04-19
Tamil Nadu,Dindigul,Cholera,2012,2,16.0,0.0,10.3303299,78.06739791,0.09706370925,300.15500000000003,10.0,2012-01-15
Tamil Nadu,Dindigul,Cholera,2012,3,10.0,0.0,10.3303299,78.06739791,0.01499900078,299.54,12.0,2012-01-19
Tamil Nadu,Dindigul,Dengue,2009,51,9.0,0.0,10.3303299,78.06739791,0.04451872436,301.576,10.0,2009-12-14
Tamil Nadu,Dindigul,Dengue,2010,29,9.0,0.0,10.3303299,78.06739791,0.348618156,304.90000000000003,8.0,2010-07-25
Tamil Nadu,Dindigul,Dengue,2011,37,6.0,1.0,10.3303299,78.06739791,0.5877774472,304.32,14.0,2011-09-16
Tamil Nadu,Dindigul,Dengue,2012,16,12.0,0.0,10.3303299,78.06739791,0.02236090997,311.82,9.0,2012-04-16
Tamil Nadu,Dindigul,Dengue,2013,31,28.0,0.0,10.3303299,78.06739791,0.05475062244,311.88,7.0,2013-08-02
Tamil Nadu,Dindigul,Dengue,2016,22,92.0,0.0,10.3303299,78.06739791,0.3591558087,308.392,12.0,2016-06-03
Tamil Nadu,Dindigul,Dengue,2017,12,34.0,0.0,10.3303299,78.06739791,0.1183955565,309.41,,2017-03-21
Tamil Nadu,Dindigul,Dengue,2018,23,17.0,0.0,10.3303299,78.06739791,0.6313222635,310.72,12.0,2018-06-08
Tamil Nadu,Dindigul,Dengue,2021,43,5.0,0.0,10.3303299,78.06739791,0.6264433056,302.435,11.0,2021-10-25
Tamil Nadu,Dindigul,Dengue & Chikungunya,2012,37,23.0,0.0,10.3303299,78.06739791,0.2779618353,310.0933334,11.0,2012-09-10
Tamil Nadu,Dindigul,Dengue & Chikungunya,2012,41,23.0,0.0,10.3303299,78.06739791,0.176139476,308.06333340000003,13.0,2012-10-09
Tamil Nadu,Dindigul,Dengue & Chikungunya,2015,28,38.0,2.0,10.3303299,78.06739791,0.04472962968,308.43333340000004,12.0,2015-07-09
Tamil Nadu,Dindigul-Palani,Acute Diarrhoeal Disease,2019,19,19.0,0.0,10.4485636,77.5314268,0.1533088396,304.925,,2019-05-08
Tamil Nadu,Dindigul-Palani,Dengue,2020,23,57.0,0.0,10.4485636,77.5314268,0.573766176,305.2,14.0,2020-06-07
Tamil Nadu,Erode,Acute Diarrhoeal Disease,2010,28,15.0,0.0,11.3692044,77.67662687,0.3839312901,302.15000000000003,10.0,2010-07-14
Tamil Nadu,Erode,Acute Diarrhoeal Disease,2012,16,50.0,0.0,11.3692044,77.67662687,0.005433380723,313.892,7.0,2012-04-20
Tamil Nadu,Erode,Chikungunya,2011,30,25.0,0.0,11.3692044,77.67662687,0.3980800576,309.42,4.0,2011-07-25
Tamil Nadu,Erode,Chikungunya,2014,45,7.0,0.0,11.3692044,77.67662687,0.07031989907,297.41,,2014-11-08
Tamil Nadu,Erode,Chikungunya,2019,7,22.0,0.0,11.3692044,77.67662687,0.004181771232,309.376,,2019-02-17
Tamil Nadu,Erode,Chikungunya,2019,9,31.0,0.0,11.3692044,77.67662687,0.02002703379,311.68,5.0,2019-03-03
Tamil Nadu,Erode,Dengue,2011,1,15.0,0.0,11.3692044,77.67662687,0.05608280949,300.428,10.0,2011-01-03
Tamil Nadu,Erode,Dengue,2011,50,14.0,1.0,11.3692044,77.67662687,0.01396388131,302.42,,2011-12-18
Tamil Nadu,Erode,Dengue,2012,41,20.0,0.0,11.3692044,77.67662687,0.3620120551,303.945,15.0,2012-10-11
Tamil Nadu,Erode,Dengue,2019,27,19.0,0.0,11.3692044,77.67662687,0.06368053727,309.90500000000003,8.0,2019-07-05
Tamil Nadu,Kallakurichi,Acute Diarrhoeal Disease,2020,52,21.0,0.0,11.7406259,78.9637131,0.489202687,299.3,10.0,2020-12-21
Tamil Nadu,Kallakurichi,Acute Diarrhoeal Disease,2021,47,19.0,0.0,11.7406259,78.9637131,1.221413876,299.13,13.0,2021-11-22
Tamil Nadu,Kallakurichi,Acute Diarrhoeal Disease,2021,51,19.0,0.0,11.7406259,78.9637131,0.0474376868,300.584,12.0,2021-12-20
Tamil Nadu,Kallakurichi,Acute Diarrhoeal Disease,2022,15,14.0,0.0,11.7406259,78.9637131,0.3512801639,312.57,10.0,2022-04-17
Tamil Nadu,Kallakurichi,Acute Diarrhoeal Disease,2022,22,40.0,0.0,11.7406259,78.9637131,0.2016062298,306.932,12.0,2022-05-30
Tamil Nadu,Kancheepuram,Acute Diarrhoeal Disease,2010,25,15.0,0.0,12.87960515,79.70427615,0.3288881967,308.82,10.0,2010-06-24
Tamil Nadu,Kancheepuram,Acute Diarrhoeal Disease,2011,11,40.0,0.0,12.87960515,79.70427615,0.0006368193414,308.59200000000004,9.0,2011-03-16
Tamil Nadu,Kancheepuram,Acute Diarrhoeal Disease,2011,20,12.0,0.0,12.87960515,79.70427615,0.023009611,311.176,,2011-05-16
Tamil Nadu,Kancheepuram,Acute Diarrhoeal Disease,2012,18,29.0,1.0,12.87960515,79.70427615,0.04848823026,309.53000000000003,5.0,2012-05-06
Tamil Nadu,Kancheepuram,Acute Diarrhoeal Disease,2013,26,11.0,0.0,12.87960515,79.70427615,0.05041929388,312.12,8.0,2013-06-27
Tamil Nadu,Kancheepuram,Acute Diarrhoeal Disease,2014,25,30.0,0.0,12.87960515,79.70427615,0.03716732033,310.9533334,7.0,2014-06-20
Tamil Nadu,Kancheepuram,Chikungunya,2013,3,17.0,0.0,12.87960515,79.70427615,0.0001887218324,302.4666666,,2013-01-16
Tamil Nadu,Kancheepuram,Chikungunya,2014,32,27.0,0.0,12.87960515,79.70427615,0.07119123644,,8.0,2014-08-07
Tamil Nadu,Kancheepuram,Cholera,2011,46,13.0,0.0,12.87960515,79.70427615,0.05622662403,303.59200000000004,11.0,2011-11-19
Tamil Nadu,Kancheepuram,Dengue,2011,39,7.0,0.0,12.87960515,79.70427615,0.04191558474,306.436,13.0,2011-10-02
Tamil Nadu,Kancheepuram,Dengue,2011,41,49.0,0.0,12.87960515,79.70427615,0.3389645511,305.18,14.0,2011-10-12
Tamil Nadu,Kancheepuram,Dengue,2014,35,42.0,0.0,12.87960515,79.70427615,0.1573792313,,6.0,2014-08-30
Tamil Nadu,Kancheepuram,Dengue,2014,40,31.0,0.0,12.87960515,79.70427615,0.1684029954,303.54,14.0,2014-10-04
Tamil Nadu,Kancheepuram,Dengue,2015,27,9.0,0.0,12.87960515,79.70427615,0.03157146974,309.11333340000004,10.0,2015-07-02
Tamil Nadu,Kancheepuram,Dengue,2015,33,33.0,1.0,12.87960515,79.70427615,0.1904723822,306.68,9.0,2015-08-11
Tamil Nadu,Kancheepuram,Dengue,2015,37,17.0,0.0,12.87960515,79.70427615,0.7056521456,308.5,10.0,2015-09-11
Tamil Nadu,Kancheepuram,Dengue,2016,34,38.0,0.0,12.87960515,79.70427615,0.001497096309,307.25,9.0,2016-08-22
Tamil Nadu,Kancheepuram,Dengue & Chikungunya,2014,41,16.0,0.0,12.87960515,79.70427615,0.736985229,304.685,12.0,2014-10-10
Tamil Nadu,Kanyakumari,Chikungunya,2012,18,27.0,0.0,8.079252,77.5499338,,,,2012-05-05
Tamil Nadu,Kanyakumari,Chikungunya,2012,19,53.0,0.0,8.079252,77.5499338,,,,2012-05-10
Tamil Nadu,Kanyakumari,Dengue,2013,51,17.0,1.0,8.079252,77.5499338,,,,2013-12-19
Tamil Nadu,Karur,Acute Diarrhoeal Disease,2011,1,28.0,0.0,10.9301522,78.08485455,0.06905559809,300.47200000000004,,2011-01-08
Tamil Nadu,Karur,Acute Diarrhoeal Disease,2011,40,13.0,0.0,10.9301522,78.08485455,0.1310474115,306.16400000000004,10.0,2011-10-06
Tamil Nadu,Karur,Chikungunya,2009,32,42.0,0.0,10.9301522,78.08485455,0.01174368439,309.79,4.0,2009-08-08
Tamil Nadu,Karur,Chikungunya,2009,38,26.0,0.0,10.9301522,78.08485455,0.5334647889,306.65000000000003,7.0,2009-09-19
Tamil Nadu,Karur,Chikungunya,2009,45,17.0,0.0,10.9301522,78.08485455,0.1796470802,304.52,5.0,2009-11-05
Tamil Nadu,Karur,Chikungunya,2013,3,27.0,0.0,10.9301522,78.08485455,8.73e-05,307.25,,2013-01-16
Tamil Nadu,Karur,Chikungunya,2013,5,128.0,0.0,10.9301522,78.08485455,0.0001513654507,309.86,6.0,2013-01-30
Tamil Nadu,Karur,Chikungunya,2013,7,48.0,0.0,10.9301522,78.08485455,0.006638077823,310.565,5.0,2013-02-11
Tamil Nadu,Karur,Chikungunya,2019,8,12.0,0.0,10.9301522,78.08485455,0.006853667065,311.98400000000004,5.0,2019-02-23
Tamil Nadu,Karur,Dengue,2011,16,4.0,0.0,10.9301522,78.08485455,1.121350154,313.2333334,6.0,2011-04-24
Tamil Nadu,Karur,Dengue,2012,37,17.0,0.0,10.9301522,78.08485455,0.112516274,312.62,,2012-09-13
Tamil Nadu,Karur,Dengue,2013,2,56.0,0.0,10.9301522,78.08485455,0.0003342937269,305.92,7.0,2013-01-13
Tamil Nadu,Karur,Dengue,2015,1,16.0,0.0,10.9301522,78.08485455,0.5549979658,302.40000000000003,11.0,2015-01-03
Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,2010,17,35.0,1.0,12.5188835,78.2206536,0.04607911174,309.46,7.0,2010-04-26
Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,2010,18,24.0,0.0,12.5188835,78.2206536,0.1981429391,309.585,9.0,2010-05-04
Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,2012,15,11.0,0.0,12.5188835,78.2206536,0.003494631922,313.42400000000004,,2012-04-14
Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,2012,21,110.0,0.0,12.5188835,78.2206536,0.04517766227,303.4358333,11.0,2012-05-26
Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,2013,16,26.0,0.0,12.5188835,78.2206536,0.003534351908,312.408,7.0,2013-04-16
Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,2013,39,13.0,1.0,12.5188835,78.2206536,0.002749145822,305.732,,2013-09-29
Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,2014,21,19.0,0.0,12.5188835,78.2206536,0.1968196772,306.79200000000003,,2014-05-25
Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,2014,32,11.0,0.0,12.5188835,78.2206536,0.08581389102,,6.0,2014-08-09
Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,2015,34,17.0,0.0,12.5188835,78.2206536,0.2335807501,310.96,10.0,2015-08-17
Tamil Nadu,Krishnagiri,Acute Diarrhoeal Disease,2017,18,32.0,0.0,12.5188835,78.2206536,0.01496514999,312.2866666,,2017-05-01
Tamil Nadu,Krishnagiri,Chikungunya,2009,27,5.0,0.0,12.5188835,78.2206536,0.1711496253,308.955,11.0,2009-06-30
Tamil Nadu,Krishnagiri,Cholera,2013,50,19.0,0.0,12.5188835,78.2206536,0.03303856738,298.52500000000003,12.0,2013-12-15
Tamil Nadu,Krishnagiri,Dengue,2012,50,11.0,0.0,12.5188835,78.2206536,0.07234204857,301.336,12.0,2012-12-11
Tamil Nadu,Krishnagiri,Dengue,2014,37,10.0,0.0,12.5188835,78.2206536,0.01780704353,308.56,10.0,2014-09-11
Tamil Nadu,Krishnagiri,Dengue,2015,27,8.0,0.0,12.5188835,78.2206536,0.0661046851,305.8466666,,2015-07-04
Tamil Nadu,Madurai,Acute Diarrhoeal Disease,2011,4,10.0,0.0,9.9261153,78.1140983,0.007762837172,302.52500000000003,8.0,2011-01-29
Tamil Nadu,Madurai,Acute Diarrhoeal Disease,2011,6,15.0,1.0,9.9261153,78.1140983,0.002687165159,305.2133334,8.0,2011-02-08
Tamil Nadu,Madurai,Acute Diarrhoeal Disease,2011,21,9.0,0.0,9.9261153,78.1140983,0.2091158931,313.58,,2011-05-24
Tamil Nadu,Madurai,Acute Diarrhoeal Disease,2012,29,61.0,0.0,9.9261153,78.1140983,0.1028386753,311.04,,2012-07-19
Tamil Nadu,Madurai,Acute Diarrhoeal Disease,2014,4,45.0,0.0,9.9261153,78.1140983,0.011833386264999999,304.2025,7.0,2014-01-21
Tamil Nadu,Madurai,Acute Diarrhoeal Disease,2014,31,20.0,0.0,9.9261153,78.1140983,0.04261313763,316.39,5.0,2014-07-29
Tamil Nadu,Madurai,Acute Diarrhoeal Disease,2015,33,11.0,0.0,9.9261153,78.1140983,0.06073192508,314.98,8.0,2015-08-16
Tamil Nadu,Madurai,Acute Diarrhoeal Disease,2015,35,46.0,0.0,9.9261153,78.1140983,0.02360255829,309.54,8.0,2015-08-30
Tamil Nadu,Madurai,Acute Diarrhoeal Disease,2016,42,35.0,0.0,9.9261153,78.1140983,0.1283348373,309.5266666,7.0,2016-10-20
Tamil Nadu,Madurai,Acute Diarrhoeal Disease,2017,27,33.0,0.0,9.9261153,78.1140983,0.1377638188,316.84000000000003,5.0,2017-07-05
Tamil Nadu,Madurai,Acute Diarrhoeal Disease,2019,7,41.0,0.0,9.9261153,78.1140983,0.1070984761,307.46500000000003,5.0,2019-02-14
Tamil Nadu,Madurai,Acute Diarrhoeal Disease,2021,42,21.0,0.0,9.9261153,78.1140983,0.2064460402,310.44,9.0,2021-10-18
Tamil Nadu,Madurai,Chikungunya,2014,41,22.0,0.0,9.9261153,78.1140983,0.4587254372,309.7366666,8.0,2014-10-11
Tamil Nadu,Madurai,Chikungunya,2017,33,72.0,0.0,9.9261153,78.1140983,0.3622124981,,6.0,2017-08-16
Tamil Nadu,Madurai,Chikungunya,2018,10,49.0,0.0,9.9261153,78.1140983,0.007711442964,315.2866666,,2018-03-05
Tamil Nadu,Madurai,Chikungunya,2018,19,26.0,0.0,9.9261153,78.1140983,0.2308199901,314.46,,2018-05-08
Tamil Nadu,Madurai,Chikungunya,2018,22,30.0,0.0,9.9261153,78.1140983,0.08342478546,309.44,7.0,2018-06-03
Tamil Nadu,Madurai,Chikungunya,2018,27,20.0,0.0,9.9261153,78.1140983,0.320263401,311.128,6.0,2018-07-05
Tamil Nadu,Madurai,Chikungunya,2018,28,64.0,0.0,9.9261153,78.1140983,0.01738082414,310.38,7.0,2018-07-13
Tamil Nadu,Madurai,Chikungunya,2018,31,120.0,0.0,9.9261153,78.1140983,0.136954351,311.7,5.0,2018-08-02
Tamil Nadu,Madurai,Chikungunya,2019,13,39.0,0.0,9.9261153,78.1140983,0.006165418869,316.66400000000004,5.0,2019-03-27
Tamil Nadu,Madurai,Chikungunya,2019,22,79.0,0.0,9.9261153,78.1140983,0.03958777948,314.96500000000003,5.0,2019-05-27
Tamil Nadu,Madurai,Chikungunya,2019,32,32.0,0.0,9.9261153,78.1140983,0.004243494,316.54,4.0,2019-08-07
Tamil Nadu,Madurai,Chikungunya,2019,42,80.0,0.0,9.9261153,78.1140983,0.3511513506,300.66,5.0,2019-10-17
Tamil Nadu,Madurai,Chikungunya,2019,44,49.0,0.0,9.9261153,78.1140983,0.6686315613,297.16,,2019-11-01
Tamil Nadu,Madurai,Chikungunya,2019,46,26.0,0.0,9.9261153,78.1140983,0.3634270427,304.735,11.0,2019-11-11
Tamil Nadu,Madurai,Cholera,2012,8,12.0,0.0,9.9261153,78.1140983,6.85e-05,307.90000000000003,,2012-02-26
Tamil Nadu,Madurai,Dengue,2012,36,79.0,5.0,9.9261153,78.1140983,0.08848779477,315.5666666,7.0,2012-09-08
Tamil Nadu,Madurai,Dengue,2013,10,11.0,0.0,9.9261153,78.1140983,0.282964712,307.7266666,8.0,2013-03-08
Tamil Nadu,Madurai,Dengue,2014,38,38.0,0.0,9.9261153,78.1140983,0.0532266498,314.512,5.0,2014-09-16
Tamil Nadu,Madurai,Dengue,2017,31,49.0,0.0,9.9261153,78.1140983,0.05055837054,315.348,5.0,2017-07-31
Tamil Nadu,Madurai,Dengue,2017,39,77.0,0.0,9.9261153,78.1140983,0.01214871972,312.515,8.0,2017-09-27
Tamil Nadu,Madurai,Dengue,2019,46,40.0,0.0,9.9261153,78.1140983,0.2301249066,304.075,11.0,2019-11-15
