date,disease,state,affected_district_count,affected_taluk_count,aggregate_intensity,maximum_intensity
2023-05-11,chikungunya,Kerala,1,1,0.0,0.0
2023-05-15,chikungunya,Kerala,1,1,0.0,0.0
2023-06-03,dengue,Kerala,1,1,0.0001902007602943,0.0001902007602943
2023-06-03,hepatitis_b,Kerala,1,1,0.0004952616581178,0.0004952616581178
2023-06-03,leptospirosis_probable,Kerala,3,3,0.0433097294800748,0.0311291366254869
2023-06-03,malaria,Kerala,1,1,2.5397914458045536e-05,2.5397914458045536e-05
2023-06-04,dengue,Kerala,6,7,1.0123219460620996,0.6677047302580545
2023-06-04,hepatitis_c,Kerala,1,1,0.0,0.0
2023-06-04,leptospirosis_probable,Kerala,1,1,0.0,0.0
2023-06-04,typhoid,Kerala,1,1,0.0702731865045223,0.0702731865045223
2023-06-05,dengue,Kerala,6,8,0.0124003915530375,0.0117748091054667
2023-06-05,hepatitis_c,Kerala,2,2,0.3200133835908242,0.3200133835908242
2023-06-05,leptospirosis_probable,Kerala,1,1,0.0004165572860913,0.0004165572860913
2023-06-05,typhoid,Kerala,2,2,0.0,0.0
2023-06-06,dengue,Kerala,2,2,0.1535492848514157,0.1534819861231015
2023-06-06,leptospirosis_probable,Kerala,2,2,0.0200385472925326,0.0200385472925326
2023-06-06,typhoid,Kerala,2,3,0.1203875123267042,0.1189404979270263
2023-06-08,hepatitis_b,Kerala,3,3,0.7750890559686158,0.7750890559686158
2023-06-08,malaria,Kerala,1,1,0.0011892038651317,0.0011892038651317
2023-06-09,hepatitis_b,Kerala,3,3,0.0003676453983051,0.0003676453983051
2023-06-09,malaria,Kerala,3,3,0.0746959273992618,0.0746959273992618
2023-06-10,dengue,Kerala,1,1,0.0001036594168153,0.0001036594168153
2023-06-10,malaria,Kerala,4,4,0.5255905888609794,0.5068967584829708
2023-06-11,hepatitis_b,Kerala,1,1,2.267549742835973e-05,2.267549742835973e-05
2023-06-12,hepatitis_b,Kerala,3,3,0.0480846095810641,0.0479272228572812
2023-06-17,hepatitis_c,Kerala,1,1,0.0,0.0
2023-06-24,dengue,Kerala,2,2,0.0002496013793769,0.0002496013793769
2023-06-24,leptospirosis_probable,Kerala,1,1,0.0,0.0
2023-06-24,malaria,Kerala,1,1,0.0,0.0
2023-07-01,acute_diarrheal_disease,Kerala,1,1,0.0,0.0
2023-07-01,acute_encephalitis_syndrome,Kerala,1,1,0.0,0.0
2023-07-01,hepatitis_a_confirmed,Kerala,1,1,0.0,0.0
2023-07-05,scrub_typhus,Kerala,1,1,0.0021396833473771,0.0021396833473771
2023-07-06,acute_diarrheal_disease,Kerala,2,2,0.008893338153948301,0.0086486150656177
2023-07-06,dengue,Kerala,6,6,0.0640422611140454,0.0619258749501076
2023-07-06,scrub_typhus,Kerala,1,1,0.0,0.0
2023-07-07,acute_diarrheal_disease,Kerala,6,7,0.17665160634971544,0.1666956105189485
2023-07-07,dengue,Kerala,5,7,1.9673466010775342,0.9999999983333334
2023-07-07,fever_ip,Kerala,1,1,0.0,0.0
2023-07-07,hepatitis_c,Kerala,1,1,0.0,0.0
2023-07-07,leptospirosis_probable,Kerala,1,1,0.0003838136646328,0.0003838136646328
2023-07-08,acute_encephalitis_syndrome,Kerala,1,1,0.0,0.0
2023-07-08,dengue,Kerala,3,3,0.0020419004663145,0.0020419004663145
2023-07-08,fever_ip,Kerala,1,1,0.0001270639830794,0.0001270639830794
2023-07-08,fever_op,Kerala,1,1,0.0002149973089503,0.0002149973089503
2023-07-08,hepatitis_a_confirmed,Kerala,3,3,0.0006853039222792,0.0005643679359947
2023-07-08,hepatitis_c,Kerala,4,4,0.4827273140033883,0.4821550930812713
2023-07-08,leptospirosis_confirmed,Kerala,1,1,0.0,0.0
2023-07-09,fever_ip,Kerala,1,1,0.0,0.0
2023-07-09,hepatitis_a_confirmed,Kerala,3,3,0.0002015599771409,0.0002015599771409
2023-07-09,leptospirosis_confirmed,Kerala,1,1,0.0285149645220532,0.0285149645220532
2023-07-10,fever_ip,Kerala,1,1,0.0004434319497101,0.0004434319497101
2023-07-10,fever_op,Kerala,1,1,0.0029433852157044,0.0029433852157044
2023-07-10,hepatitis_a_confirmed,Kerala,1,1,0.0,0.0
2023-07-11,fever_op,Kerala,2,2,0.0111150986775067,0.0095563681876165
2023-07-11,hepatitis_a_confirmed,Kerala,1,1,0.0,0.0
2023-07-12,fever_op,Kerala,1,1,0.0,0.0
2023-07-12,hepatitis_a_confirmed,Kerala,3,3,0.0,0.0
2023-07-13,hepatitis_a_confirmed,Kerala,2,4,0.008040227488153449,0.0080301494892964
2023-07-15,dengue,Kerala,2,2,0.0008062399085639,0.0008062399085639
2023-07-15,fever_ip,Kerala,1,1,0.0020623717221775,0.0020623717221775
2023-07-15,hepatitis_c,Kerala,1,2,0.0,0.0
2023-07-15,leptospirosis_confirmed,Kerala,1,1,0.0001770805933447,0.0001770805933447
2023-07-22,leptospirosis_probable,Kerala,1,1,0.0,0.0
2023-07-29,dengue,Kerala,1,1,0.0002741215689117,0.0002741215689117
2023-08-05,dengue,Kerala,2,2,0.0019724584062439,0.0016499624428184
2023-08-07,acute_diarrheal_disease,Kerala,2,2,0.0,0.0
2023-08-07,chicken_pox,Kerala,2,2,0.0546572494815651,0.0546572494815651
2023-08-08,acute_diarrheal_disease,Kerala,4,5,0.004798359019223595,0.0047580470237954
2023-08-08,chicken_pox,Kerala,1,1,0.0195710176175796,0.0195710176175796
2023-08-08,dengue,Kerala,6,6,0.8548958904970749,0.8441977555786442
2023-08-08,scrub_typhus,Kerala,3,3,0.0,0.0
2023-08-09,cholera,Kerala,1,1,0.0,0.0
2023-08-09,dengue,Kerala,5,5,0.15960144804181808,0.1543477633039121
2023-08-10,chicken_pox,Kerala,1,1,2.6874663618796715e-05,2.6874663618796715e-05
2023-08-10,cholera,Kerala,2,2,0.0,0.0
2023-08-10,dengue,Kerala,6,10,0.0114414158240631,0.0087366988536468
2023-08-11,dengue,Kerala,3,3,0.008295893126634622,0.0082505217309705
2023-08-11,fever_ip,Kerala,1,1,0.0,0.0
2023-08-12,acute_encephalitis_syndrome,Kerala,2,2,0.0018245369708709,0.0018245369708709
2023-08-12,fever_ip,Kerala,1,2,0.009937845302383326,0.0098930763673996
2023-08-12,fever_op,Kerala,1,1,0.5046131521265224,0.5046131521265224
2023-08-12,malaria,Kerala,1,1,0.0,0.0
2023-08-13,fever_ip,Kerala,1,1,0.0256033923077169,0.0256033923077169
2023-08-13,fever_op,Kerala,3,3,0.9999999983333334,0.9999999983333334
2023-08-14,cholera,Kerala,1,1,0.0,0.0
2023-08-14,fever_ip,Kerala,1,1,0.0,0.0
2023-08-14,hepatitis_a_confirmed,Kerala,2,3,0.00607385926718579,0.0058051126309979
2023-08-15,cholera,Kerala,1,1,0.0,0.0
2023-08-15,hepatitis_a_confirmed,Kerala,1,1,0.0,0.0
2023-08-15,west_nile_confirmed,Kerala,1,1,0.0,0.0
2023-08-16,acute_encephalitis_syndrome,Kerala,1,1,0.7718842523320741,0.7718842523320741
2023-08-19,dengue,Kerala,1,1,0.0,0.0
2023-08-19,shigella,Kerala,3,3,0.0,0.0
2023-08-21,shigella,Kerala,2,2,0.1392503093336861,0.1392503093336861
2023-08-26,acute_diarrheal_disease,Kerala,1,1,0.0002821839679973,0.0002821839679973
2023-08-26,acute_encephalitis_syndrome,Kerala,1,1,0.0,0.0
2023-08-26,dengue,Kerala,2,2,0.0011124829825739,0.0009456502288252
2023-08-26,fever_ip,Kerala,1,1,0.0,0.0
2023-08-26,malaria,Kerala,1,1,0.0,0.0
2023-08-26,rabies_confirmed,Kerala,1,1,0.000221715974855,0.000221715974855
2023-09-02,acute_diarrheal_disease,Kerala,1,1,0.0,0.0
2023-09-02,dengue,Kerala,1,1,0.0,0.0
2023-09-02,fever_ip,Kerala,2,2,0.0034507235354385,0.0027363916310939
2023-09-02,malaria,Kerala,1,1,0.0,0.0
2023-09-02,scrub_typhus,Kerala,1,1,0.0,0.0
2023-09-07,typhoid,Kerala,1,1,0.0,0.0
2023-09-08,food_poisoning,Kerala,3,3,0.0,0.0
2023-09-09,acute_diarrheal_disease,Kerala,5,6,0.5513935422381366,0.5159404134643768
2023-09-09,dengue,Kerala,1,1,0.0,0.0
2023-09-09,food_poisoning,Kerala,1,1,0.0,0.0
2023-09-09,hepatitis_a_probable,Kerala,2,2,0.00024187197256909509,0.0002015599771409
2023-09-09,hepatitis_c,Kerala,1,1,0.0,0.0
2023-09-09,leptospirosis_confirmed,Kerala,4,4,1.0001814023127602,0.9999999983333334
2023-09-09,leptospirosis_probable,Kerala,2,2,0.0010077998857048,0.0010077998857048
2023-09-09,scrub_typhus,Kerala,3,3,0.0048930407242123,0.0048930407242123
2023-09-09,typhoid,Kerala,2,2,0.0,0.0
2023-09-10,acute_diarrheal_disease,Kerala,1,1,0.0,0.0
2023-09-10,chicken_pox,Kerala,2,2,0.001982902091622,0.0015308318571773
2023-09-10,food_poisoning,Kerala,1,1,0.009777049631314,0.009777049631314
2023-09-10,hepatitis_a_probable,Kerala,5,5,0.0007949538470923901,0.0005750702356659
2023-09-10,hepatitis_c,Kerala,1,1,0.0,0.0
2023-09-10,leptospirosis_confirmed,Kerala,3,3,0.0121426395753476,0.0070949111953623
2023-09-10,leptospirosis_probable,Kerala,1,1,0.0068682401579862,0.0068682401579862
2023-09-10,typhoid,Kerala,1,1,0.0,0.0
2023-09-11,acute_diarrheal_disease,Kerala,4,4,8.062399085639016e-05,8.062399085639016e-05
2023-09-11,chicken_pox,Kerala,1,1,2.015599771409754e-05,2.015599771409754e-05
2023-09-11,dengue,Kerala,7,9,0.3640752585967483,0.3461439833235197
2023-09-11,food_poisoning,Kerala,2,2,0.0204509833449555,0.0204509833449555
2023-09-11,hepatitis_a_probable,Kerala,2,2,0.0013644557453882,0.0013644557453882
2023-09-11,hepatitis_c,Kerala,3,3,0.001978615424266695,0.0019383034288385
2023-09-11,leptospirosis_confirmed,Kerala,2,2,0.0299062909455706,0.0299062909455706
2023-09-11,leptospirosis_probable,Kerala,3,3,0.0,0.0
2023-09-11,scrub_typhus,Kerala,1,1,4.031199542819508e-05,4.031199542819508e-05
2023-09-12,acute_diarrheal_disease,Kerala,2,2,0.0,0.0
2023-09-12,chicken_pox,Kerala,5,5,0.1267743246931285,0.1254850543920365
2023-09-12,dengue,Kerala,3,5,0.147310904737378,0.1445159397210233
2023-09-12,hepatitis_c,Kerala,1,2,0.0134090584871638,0.0129157017536584
2023-09-12,leptospirosis_confirmed,Kerala,1,1,0.0,0.0
2023-09-12,leptospirosis_probable,Kerala,1,1,0.0102535985123724,0.0102535985123724
2023-09-12,malaria,Kerala,1,1,0.0131396248247262,0.0131396248247262
2023-09-12,scrub_typhus,Kerala,2,2,0.2025074510612792,0.2025074510612792
2023-09-13,dengue,Kerala,9,11,0.0169400004177075,0.0048049213048217
2023-09-13,food_poisoning,Kerala,1,1,0.0012535478314778,0.0012535478314778
2023-09-13,hepatitis_c,Kerala,2,2,0.0,0.0
2023-09-13,leptospirosis_confirmed,Kerala,1,1,0.0,0.0
2023-09-13,leptospirosis_probable,Kerala,1,1,0.0052237079897429,0.0052237079897429
2023-09-13,malaria,Kerala,1,1,0.0010291382965651,0.0010291382965651
2023-09-14,chicken_pox,Kerala,2,2,0.0228462681708946,0.0228462681708946
2023-09-14,dengue,Kerala,8,9,1.358845921707475,0.9999999983333334
2023-09-14,fever_op,Kerala,2,2,0.0019812851169622,0.0017931624716307
2023-09-14,leptospirosis_confirmed,Kerala,2,2,0.0,0.0
2023-09-14,leptospirosis_probable,Kerala,3,4,0.0041858999073257,0.0035005959850464
2023-09-14,malaria,Kerala,1,1,0.0069269748181035,0.0069269748181035
2023-09-15,chicken_pox,Kerala,1,1,0.0,0.0
2023-09-15,fever_ip,Kerala,3,3,0.0107558336291946,0.0107558336291946
2023-09-15,fever_op,Kerala,4,4,0.01377078889779119,0.0136901649069348
2023-09-15,food_poisoning,Kerala,1,1,0.0,0.0
2023-09-15,hepatitis_a_confirmed,Kerala,2,2,0.0,0.0
2023-09-15,leptospirosis_confirmed,Kerala,1,1,0.9999999983333334,0.9999999983333334
2023-09-15,leptospirosis_probable,Kerala,2,2,0.0001463176130356,0.0001463176130356
2023-09-15,malaria,Kerala,1,1,0.0,0.0
2023-09-16,acute_encephalitis_syndrome,Kerala,1,1,0.0,0.0
2023-09-16,chicken_pox,Kerala,3,4,1.0471008972442706,0.9999999983333334
2023-09-16,dengue,Kerala,2,2,0.0,0.0
2023-09-16,fever_ip,Kerala,1,1,0.0028446739862831,0.0028446739862831
2023-09-16,fever_op,Kerala,2,2,0.020947270914590997,0.0196530949827449
2023-09-16,food_poisoning,Kerala,2,4,0.0,0.0
2023-09-16,hepatitis_a_probable,Kerala,1,1,0.0037824462692951,0.0037824462692951
2023-09-16,hepatitis_c,Kerala,2,2,0.0236214545242375,0.0236214545242375
2023-09-16,leptospirosis_confirmed,Kerala,1,1,2.5723969267965996e-05,2.5723969267965996e-05
2023-09-16,leptospirosis_probable,Kerala,1,1,0.0,0.0
2023-09-17,chicken_pox,Kerala,2,2,0.1520324091091913,0.1516696011503376
2023-09-17,fever_ip,Kerala,2,2,0.0538866498348558,0.0536203296129307
2023-09-17,fever_op,Kerala,2,2,0.0,0.0
2023-09-17,food_poisoning,Kerala,2,2,0.9999999983333334,0.9999999983333334
2023-09-17,hepatitis_a_confirmed,Kerala,2,2,4.031199542819508e-05,4.031199542819508e-05
2023-09-18,chicken_pox,Kerala,1,1,0.01454923792532,0.01454923792532
2023-09-18,fever_ip,Kerala,5,5,0.0006609672308577951,0.0004594072537169
2023-09-18,food_poisoning,Kerala,1,1,0.0,0.0
2023-09-18,hepatitis_a_confirmed,Kerala,1,1,0.0,0.0
2023-09-19,fever_ip,Kerala,1,1,0.4136065122736203,0.4136065122736203
2023-09-20,food_poisoning,Kerala,1,1,0.0477671218332954,0.0477671218332954
2023-09-21,chikungunya,Kerala,1,1,0.0,0.0
2023-09-21,fever_ip,Kerala,1,1,0.0001612479817127,0.0001612479817127
2023-09-21,food_poisoning,Kerala,1,1,0.0,0.0
2023-09-22,fever_ip,Kerala,3,3,0.11091760966828959,0.0813513420164769
2023-09-23,acute_diarrheal_disease,Kerala,1,1,0.0008289798884138,0.0008289798884138
2023-09-23,dengue,Kerala,1,1,0.0002687466361879,0.0002687466361879
2023-09-23,fever_ip,Kerala,1,1,0.0,0.0
2023-09-23,hepatitis_a_confirmed,Kerala,2,2,0.0137309644247496,0.0137309644247496
2023-09-23,leptospirosis_probable,Kerala,2,2,0.0145228554859673,0.0145228554859673
2023-09-25,chikungunya,Kerala,1,1,0.0,0.0
2023-09-27,chikungunya,Kerala,1,1,0.0,0.0
2023-09-29,chikungunya,Kerala,1,1,0.0,0.0
2023-09-30,dengue,Kerala,1,2,0.000692137863544212,0.0006276386708591
2023-09-30,fever_op,Kerala,1,1,0.0013772910164299,0.0013772910164299
2023-09-30,food_poisoning,Kerala,1,1,0.0,0.0
2023-09-30,hepatitis_a_confirmed,Kerala,1,1,0.0002821839679973,0.0002821839679973
2023-09-30,leptospirosis_confirmed,Kerala,1,1,0.0002687466361879,0.0002687466361879
2023-09-30,typhoid,Kerala,1,1,0.0,0.0
2023-10-01,influenza_h1n1_seasonal,Kerala,1,1,0.0,0.0
2023-10-02,influenza_h1n1_seasonal,Kerala,1,1,0.000476221269563,0.000476221269563
2023-10-03,influenza_h1n1_seasonal,Kerala,2,2,0.9999999983333334,0.9999999983333334
2023-10-04,influenza_h1n1_seasonal,Kerala,2,2,0.3362844115290449,0.3362844115290449
2023-10-05,influenza_h1n1_seasonal,Kerala,2,2,5.165332649912924e-05,5.165332649912924e-05
2023-10-07,acute_diarrheal_disease,Kerala,1,1,0.0,0.0
2023-10-07,dengue,Kerala,3,3,0.0014442350725898,0.0014442350725898
2023-10-07,hepatitis_a_probable,Kerala,1,1,0.0043837624801735,0.0043837624801735
2023-10-07,hepatitis_c,Kerala,1,2,0.0035437774902732262,0.0034714671137258
2023-10-07,influenza_h1n1_seasonal,Kerala,3,3,0.008868968973677,0.0081981361230504
2023-10-07,leptospirosis_confirmed,Kerala,1,1,0.0001007799885704,0.0001007799885704
2023-10-07,leptospirosis_probable,Kerala,1,1,8.062399085639016e-05,8.062399085639016e-05
2023-10-07,malaria,Kerala,1,1,0.0004031199542819,0.0004031199542819
2023-10-07,shigella,Kerala,1,1,0.0,0.0
2023-10-12,hepatitis_a_probable,Kerala,4,4,0.0279438777304304,0.0142269444002827
2023-10-13,acute_diarrheal_disease,Kerala,2,2,0.0,0.0
2023-10-13,hepatitis_a_probable,Kerala,3,3,0.0,0.0
2023-10-13,hepatitis_b,Kerala,2,2,8.958221206265572e-05,8.958221206265572e-05
2023-10-13,scrub_typhus,Kerala,2,2,0.0004419335154172,0.0004419335154172
2023-10-13,typhoid,Kerala,2,2,0.0,0.0
2023-10-13,zika,Kerala,1,1,0.0,0.0
2023-10-14,acute_diarrheal_disease,Kerala,4,4,0.0,0.0
2023-10-14,dengue,Kerala,2,2,0.003010349610274,0.003010349610274
2023-10-14,fever_op,Kerala,1,1,0.0,0.0
2023-10-14,hepatitis_a_probable,Kerala,2,3,0.0015318558262714,0.0015318558262714
2023-10-14,hepatitis_b,Kerala,1,1,0.0013562292185916,0.0013562292185916
2023-10-14,hepatitis_c,Kerala,2,2,0.0,0.0
2023-10-14,leptospirosis_probable,Kerala,3,3,0.0012093598628458,0.0007659279131357
2023-10-14,malaria,Kerala,1,1,0.0,0.0
2023-10-14,scrub_typhus,Kerala,1,1,0.0,0.0
2023-10-14,typhoid,Kerala,1,1,0.0,0.0
2023-10-14,west_nile_confirmed,Kerala,1,1,0.0,0.0
2023-10-15,acute_diarrheal_disease,Kerala,1,1,4.031199542819508e-05,4.031199542819508e-05
2023-10-15,dengue,Kerala,6,6,0.0457560240026919,0.0417041781243725
2023-10-15,hepatitis_a_probable,Kerala,2,2,0.0233908802459074,0.0233908802459074
2023-10-15,hepatitis_b,Kerala,1,1,0.0099273331542006,0.0099273331542006
2023-10-15,malaria,Kerala,1,1,0.0,0.0
2023-10-15,scrub_typhus,Kerala,1,1,0.0,0.0
2023-10-16,dengue,Kerala,8,10,0.1536327768172217,0.1451801394452795
2023-10-16,hepatitis_a_probable,Kerala,1,1,0.0,0.0
2023-10-16,hepatitis_b,Kerala,2,3,0.2365292711944206,0.1903419370174551
2023-10-16,hepatitis_c,Kerala,1,1,0.0,0.0
2023-10-16,leptospirosis_confirmed,Kerala,1,1,0.0,0.0
2023-10-16,leptospirosis_probable,Kerala,3,3,0.0148652474903935,0.0110161297116877
2023-10-16,malaria,Kerala,2,2,0.0004068713765407,0.0004068713765407
2023-10-16,scrub_typhus,Kerala,2,2,0.0171734542273013,0.0171734542273013
2023-10-16,typhoid,Kerala,1,1,0.0,0.0
2023-10-17,acute_diarrheal_disease,Kerala,4,5,1.5023847023975718,0.9936133647437816
2023-10-17,dengue,Kerala,6,6,0.0020818266210416926,0.0020213586278994
2023-10-17,hepatitis_a_probable,Kerala,2,2,0.0,0.0
2023-10-17,hepatitis_b,Kerala,1,1,0.0,0.0
2023-10-17,hepatitis_c,Kerala,2,2,0.6842077169302899,0.6842077169302899
2023-10-17,leptospirosis_confirmed,Kerala,1,1,0.0,0.0
2023-10-17,leptospirosis_probable,Kerala,1,1,0.0010372920682669,0.0010372920682669
2023-10-17,scrub_typhus,Kerala,2,2,0.2567412103990775,0.2566874610718399
2023-10-18,acute_diarrheal_disease,Kerala,2,2,2.015599771409754e-05,2.015599771409754e-05
2023-10-18,dengue,Kerala,6,7,1.001967505185226,0.9999999983333334
2023-10-18,fever_op,Kerala,2,2,0.0033355671685768003,0.0018508368277192
2023-10-18,hepatitis_a_probable,Kerala,1,1,0.0023952290030836,0.0023952290030836
2023-10-18,hepatitis_b,Kerala,3,3,0.0691531871412955,0.0665643014924564
2023-10-18,leptospirosis_confirmed,Kerala,1,1,0.0013281553341502,0.0013281553341502
2023-10-18,leptospirosis_probable,Kerala,1,1,0.0,0.0
2023-10-18,malaria,Kerala,4,5,0.0600575876237005,0.0534940179332148
2023-10-18,scrub_typhus,Kerala,2,2,0.003181259126435,0.0029925622628511
2023-10-18,typhoid,Kerala,2,2,0.0,0.0
2023-10-19,chicken_pox,Kerala,2,2,0.00039284434760411985,0.0003628079588537
2023-10-19,dengue,Kerala,8,12,0.3264809180169202,0.2255375029342516
2023-10-19,fever_op,Kerala,1,1,0.0002418719725691,0.0002418719725691
2023-10-19,hepatitis_b,Kerala,1,1,0.0,0.0
2023-10-19,leptospirosis_confirmed,Kerala,2,2,0.0006190062490505,0.0006190062490505
2023-10-19,leptospirosis_probable,Kerala,2,2,1.028733226651183,0.9999999983333334
2023-10-19,malaria,Kerala,1,1,0.0022967066897444,0.0022967066897444
2023-10-19,scrub_typhus,Kerala,1,1,0.0,0.0
2023-10-20,chicken_pox,Kerala,3,4,1.002195046960783,0.9999999983333334
2023-10-20,dengue,Kerala,8,11,0.2724290598870574,0.1872342820415845
2023-10-20,hepatitis_a_probable,Kerala,1,1,0.0,0.0
2023-10-20,hepatitis_c,Kerala,1,1,0.0,0.0
2023-10-20,leptospirosis_probable,Kerala,2,2,0.0211401313102923,0.0211401313102923
2023-10-20,malaria,Kerala,5,6,0.1527341778730562,0.0731179772226611
2023-10-21,acute_diarrheal_disease,Kerala,1,1,0.0003628079588537,0.0003628079588537
2023-10-21,dengue,Kerala,7,10,0.027740766649662782,0.0219201710672309
2023-10-21,fever_op,Kerala,4,4,0.4199416076215627,0.4185685519008553
2023-10-21,hepatitis_a_confirmed,Kerala,4,4,0.0026619793761726,0.0013864958185267
2023-10-21,hepatitis_a_probable,Kerala,1,1,0.0,0.0
2023-10-21,influenza_h1n1_seasonal,Kerala,1,1,0.0,0.0
2023-10-21,leptospirosis_confirmed,Kerala,2,2,0.0006388362063752,0.0006388362063752
2023-10-21,leptospirosis_probable,Kerala,2,2,0.0013468949060714,0.0013468949060714
2023-10-21,malaria,Kerala,5,5,0.002786409319584,0.0020191894153805
2023-10-21,scrub_typhus,Kerala,2,2,0.0002257471743978,0.0002257471743978
2023-10-21,zika,Kerala,1,1,0.0,0.0
2023-10-22,chicken_pox,Kerala,3,3,0.0351601534264433,0.0351601534264433
2023-10-22,dengue,Kerala,5,6,0.01908857132625853,0.0122296631451568
2023-10-22,hepatitis_a_confirmed,Kerala,1,1,0.0023145159558174,0.0023145159558174
2023-10-22,leptospirosis_confirmed,Kerala,1,1,0.0,0.0
2023-10-22,malaria,Kerala,1,1,0.0161982546133414,0.0161982546133414
2023-10-22,rabies_confirmed,Kerala,1,1,0.0,0.0
2023-10-23,chicken_pox,Kerala,1,1,0.0,0.0
2023-10-23,dengue,Kerala,3,3,8.192733345271523e-05,8.192733345271523e-05
2023-10-23,fever_op,Kerala,3,3,0.7085646721406352,0.7085162213448105
2023-10-23,leptospirosis_confirmed,Kerala,2,2,0.5293177858464277,0.5293177858464277
2023-10-23,leptospirosis_probable,Kerala,1,1,0.0,0.0
2023-10-23,shigella,Kerala,2,2,0.0128466902648407,0.0128466902648407
2023-10-24,chicken_pox,Kerala,1,1,0.0006784584890933,0.0006784584890933
2023-10-24,fever_op,Kerala,3,3,0.0,0.0
2023-10-24,hepatitis_a_confirmed,Kerala,1,1,0.0,0.0
2023-10-24,leptospirosis_confirmed,Kerala,2,2,0.854938355066805,0.851511733659102
2023-10-24,leptospirosis_probable,Kerala,2,2,0.2626348829565532,0.2626348829565532
2023-10-25,chicken_pox,Kerala,1,1,0.0,0.0
2023-10-25,fever_ip,Kerala,1,1,0.0,0.0
2023-10-25,fever_op,Kerala,1,1,0.0136394631854302,0.0136394631854302
2023-10-25,leptospirosis_probable,Kerala,3,3,0.0431908399143419,0.0290351777582171
2023-10-25,shigella,Kerala,1,1,0.0003828260817169,0.0003828260817169
2023-10-26,fever_ip,Kerala,2,2,0.0018368864152775,0.0018368864152775
2023-10-26,fever_op,Kerala,1,1,0.1733486020812107,0.1733486020812107
2023-10-26,hepatitis_a_confirmed,Kerala,1,1,0.0036151083724923,0.0036151083724923
2023-10-26,leptospirosis_confirmed,Kerala,2,2,0.0145929423450065,0.0143510703724374
2023-10-26,leptospirosis_probable,Kerala,3,3,0.0014891682554173,0.0010860483011354
2023-10-26,shigella,Kerala,2,2,0.0,0.0
2023-10-27,fever_ip,Kerala,2,2,0.0,0.0
2023-10-27,hepatitis_a_confirmed,Kerala,3,3,0.0015231557950443,0.0015231557950443
2023-10-27,leptospirosis_probable,Kerala,1,1,0.001269861779297,0.001269861779297
2023-10-28,acute_diarrheal_disease,Kerala,1,1,3.3198113882043e-05,3.3198113882043e-05
2023-10-28,amoebic_meningo_encephalitis_confirmed,Kerala,1,1,0.0,0.0
2023-10-28,chicken_pox,Kerala,1,1,0.0,0.0
2023-10-28,dengue,Kerala,4,4,0.0005038999428523,0.0004031199542819
2023-10-28,fever_ip,Kerala,2,2,0.0,0.0
2023-10-28,hepatitis_a_confirmed,Kerala,1,1,0.0001074986544751,0.0001074986544751
2023-10-28,hepatitis_c,Kerala,1,1,0.0,0.0
2023-10-28,shigella,Kerala,2,2,0.0008289798884138,0.0008289798884138
2023-10-30,west_nile_confirmed,Kerala,1,1,0.0,0.0
2023-11-04,acute_diarrheal_disease,Kerala,2,2,0.0019480043568168264,0.0019307277873476
2023-11-04,chicken_pox,Kerala,1,1,0.0,0.0
2023-11-04,dengue,Kerala,2,2,0.0016124798171278,0.0016124798171278
2023-11-04,fever_op,Kerala,1,1,0.0002149973089503,0.0002149973089503
2023-11-04,hepatitis_a_confirmed,Kerala,1,1,0.0,0.0
2023-11-04,hepatitis_a_probable,Kerala,1,1,0.0,0.0
2023-11-04,influenza_h1n1_seasonal,Kerala,1,2,0.0,0.0
2023-11-04,scrub_typhus,Kerala,1,1,0.0001482413135926,0.0001482413135926
2023-11-08,influenza_h1n1_seasonal,Kerala,2,2,0.0,0.0
2023-11-09,influenza_h1n1_seasonal,Kerala,4,4,0.0206676731978597,0.0130346111704255
2023-11-10,influenza_h1n1_seasonal,Kerala,3,3,0.014483568803753701,0.0120292079786061
2023-11-11,acute_diarrheal_disease,Kerala,1,1,0.0,0.0
2023-11-11,acute_encephalitis_syndrome,Kerala,1,1,0.0,0.0
2023-11-11,chicken_pox,Kerala,1,1,0.0004031199542819,0.0004031199542819
2023-11-11,dengue,Kerala,2,2,0.0039991341228527,0.0039991341228527
2023-11-11,hepatitis_a_probable,Kerala,1,1,0.0,0.0
2023-11-11,hepatitis_b,Kerala,1,1,0.0,0.0
2023-11-11,influenza_h1n1_seasonal,Kerala,1,1,0.0,0.0
2023-11-11,leptospirosis_confirmed,Kerala,1,1,0.0008454114634174,0.0008454114634174
2023-11-11,malaria,Kerala,1,1,0.0,0.0
2023-11-11,scrub_typhus,Kerala,1,1,0.0062483592913702,0.0062483592913702
2023-11-11,typhoid,Kerala,1,1,0.0,0.0
2023-11-12,influenza_h1n1_seasonal,Kerala,4,4,0.0553099445265771,0.0553099445265771
2023-11-13,influenza_h1n1_seasonal,Kerala,2,2,0.061745522655632205,0.0596219951430516
2023-11-17,influenza_h1n1_seasonal,Kerala,1,1,0.0039690568562368,0.0039690568562368
2023-11-18,acute_diarrheal_disease,Kerala,3,3,0.0,0.0
2023-11-18,acute_encephalitis_syndrome,Kerala,1,1,6.803160993758527e-05,6.803160993758527e-05
2023-11-18,dengue,Kerala,4,4,0.0042986921381177,0.0035176694017029
2023-11-18,food_poisoning,Kerala,1,1,0.0022987858461504,0.0022987858461504
2023-11-18,influenza_h1n1_seasonal,Kerala,3,3,1.0013563354287418,0.9999999983333334
2023-11-19,acute_diarrheal_disease,Kerala,1,1,0.0,0.0
